시도교육청,지역교육청,지역,"정보공시 
학교코드",학교명,학교급코드,설립구분,제외여부,제외사유,"주 출입구 
접근로 
설치여부","장애인 전용 주차구역 
지정여부","주출입구 
높이차이 
제거여부","출입구(문) 
설치유무",복도,"계단/승강기/
경사로/
휠체어리프트 유무","장애인용 대변기 
설치여부","장애인용 소변기 
설치여부"," 점자블록 
설치여부"," 유도 및 안내설비 
설치여부"," 경보 및 피난설비 
설치여부"
강원도교육청,강원도원주교육지원청,강원도 원주시,S100001393,태장초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도원주교육지원청,강원도 원주시,S100001395,평원초등학교,2,공립,N,,적정설치,단순설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도원주교육지원청,강원도 원주시,S100001396,학성초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치
강원도교육청,강원도원주교육지원청,강원도 원주시,S100001397,호저초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,적정설치,미설치,미설치
강원도교육청,강원도원주교육지원청,강원도 원주시,S100001399,황둔초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치
강원도교육청,강원도원주교육지원청,강원도 원주시,S100001402,흥양초등학교,2,공립,N,,단순설치,단순설치,단순설치,단순설치,미설치,미설치,단순설치,미설치,단순설치,단순설치,단순설치
강원도교육청,강원도원주교육지원청,강원도 원주시,S100001403,흥업초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001474,귀둔초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001475,기린초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001484,기린초등학교방동분교장,2,공립,N,,적정설치,미설치,미설치,적정설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001492,부평초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,미설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001501,상남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001506,서성초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001507,서화초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001510,원통초등학교신덕분교장,2,공립,N,,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,미설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001511,부평초등학교신월분교장,2,공립,N,,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001513,어론초등학교,2,공립,N,,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001518,용대초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001523,원통초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001527,월학초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001528,인제남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001534,인제초등학교,2,공립,N,,미설치,적정설치,적정설치,미설치,단순설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001541,기린초등학교진동분교장,2,공립,N,,적정설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001543,하남초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도인제교육지원청,강원도 인제군,S100001545,한계초등학교,2,공립,N,,미설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001585,갈래초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001590,고한초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001603,남선초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001609,남선초등학교남창분교장,2,공립,N,,적정설치,미설치,미설치,미설치,적정설치,미설치,미설치,미설치,미설치,미설치,미설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001613,남평초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001631,백전초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001633,벽탄초등학교,2,공립,N,,적정설치,단순설치,적정설치,적정설치,적정설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001637,봉양초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001641,북평초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001645,사북초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001654,여량초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,단순설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001659,예미초등학교,2,공립,N,,단순설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001665,예미초등학교운치분교장,2,공립,N,,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치,미설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001669,임계초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001684,정선초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001685,정선초등학교가수분교장,2,공립,N,,적정설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,미설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001691,증산초등학교,2,공립,N,,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
강원도교육청,강원도정선교육지원청,강원도 정선군,S100001693,함백초등학교,2,공립,N,,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치
